0: frame-1
0160 and 0275: 14 matches, 0.01sec, #0
0146 and 0275: 8 matches, 0.01sec, #1
0154 and 0275: 16 matches, 0.01sec, #2
0147 and 0275: 4 matches, 0.00sec, #1
0161 and 0275: 13 matches, 0.01sec, #0
0155 and 0275: 15 matches, 0.01sec, #2
0148 and 0275: 10 matches, 0.01sec, #1
0156 and 0275: 13 matches, 0.01sec, #2
0162 and 0275: 20 matches, 0.02sec, #0
0169 and 0275: 11 matches, 0.01sec, #1
0157 and 0275: 11 matches, 0.01sec, #2
0170 and 0275: 12 matches, 0.01sec, #1
0163 and 0275: 9 matches, 0.02sec, #0
0158 and 0275: 16 matches, 0.01sec, #2
0171 and 0275: 13 matches, 0.01sec, #1
0164 and 0275: 13 matches, 0.01sec, #0
0179 and 0275: 20 matches, 0.01sec, #2
0172 and 0275: 13 matches, 0.01sec, #1
0180 and 0275: 21 matches, 0.01sec, #2
0165 and 0275: 12 matches, 0.02sec, #0
0173 and 0275: 19 matches, 0.01sec, #1
0181 and 0275: 25 matches, 0.01sec, #2
0174 and 0275: 17 matches, 0.01sec, #1
0166 and 0275: 13 matches, 0.02sec, #0
0175 and 0275: 17 matches, 0.01sec, #1
0176 and 0275: 22 matches, 0.00sec, #1
0167 and 0275: 9 matches, 0.01sec, #0
0177 and 0275: 18 matches, 0.00sec, #1
0181 and 0275: [12/25], H[6], 0.04sec
0168 and 0275: 15 matches, 0.01sec, #0
0178 and 0275: 13 matches, 0.00sec, #1
0182 and 0275: 22 matches, 0.01sec, #2
0189 and 0275: 33 matches, 0.01sec, #0
0199 and 0275: 29 matches, 0.00sec, #1
0183 and 0275: 23 matches, 0.00sec, #2
0184 and 0275: 27 matches, 0.00sec, #2
0199 and 0275: [15/29], H[5], 0.03sec
0200 and 0275: 28 matches, 0.01sec, #1
0189 and 0275: [14/33], H[5], 0.07sec
0190 and 0275: 27 matches, 0.01sec, #0
0200 and 0275: [18/28], H[7], 0.02sec
0184 and 0275: [11/27], H[4], 0.07sec
0201 and 0275: 32 matches, 0.01sec, #1
0190 and 0275: [14/27], H[5], 0.02sec
0185 and 0275: 26 matches, 0.01sec, #2
0191 and 0275: 25 matches, 0.01sec, #0
0201 and 0275: [14/32], H[6], 0.03sec
0202 and 0275: 29 matches, 0.01sec, #1
0191 and 0275: [13/25], H[6], 0.02sec
0192 and 0275: 32 matches, 0.01sec, #0
0202 and 0275: [18/29], H[7], 0.02sec
0185 and 0275: [11/26], H[6], 0.06sec
0203 and 0275: 28 matches, 0.01sec, #1
0186 and 0275: 24 matches, 0.01sec, #2
0187 and 0275: 26 matches, 0.00sec, #2
0192 and 0275: [15/32], H[6], 0.04sec
0203 and 0275: [14/28], H[7], 0.03sec
0193 and 0275: 32 matches, 0.01sec, #0
0204 and 0275: 32 matches, 0.01sec, #1
0187 and 0275: [11/26], H[5], 0.03sec
0204 and 0275: [21/32], H[7], 0.01sec
0188 and 0275: 30 matches, 0.01sec, #2
0193 and 0275: [17/32], H[6], 0.02sec
0205 and 0275: 24 matches, 0.01sec, #1
0206 and 0275: 26 matches, 0.01sec, #1
0194 and 0275: 28 matches, 0.01sec, #0
0206 and 0275: [15/26], H[7], 0.01sec
0188 and 0275: [13/30], H[5], 0.04sec
0207 and 0275: 26 matches, 0.01sec, #1
0209 and 0275: 22 matches, 0.01sec, #2
0194 and 0275: [14/28], H[5], 0.03sec
0210 and 0275: 26 matches, 0.00sec, #2
0195 and 0275: 35 matches, 0.01sec, #0
0207 and 0275: [11/26], H[5], 0.04sec
0208 and 0275: 34 matches, 0.01sec, #1
0210 and 0275: [12/26], H[4], 0.03sec
0195 and 0275: [16/35], H[7], 0.03sec
0211 and 0275: 22 matches, 0.01sec, #2
0212 and 0275: 26 matches, 0.01sec, #2
0196 and 0275: 30 matches, 0.01sec, #0
0208 and 0275: [14/34], H[7], 0.03sec
0219 and 0275: 25 matches, 0.01sec, #1
0196 and 0275: [16/30], H[6], 0.02sec
0212 and 0275: [13/26], H[4], 0.02sec
0213 and 0275: 24 matches, 0.01sec, #2
0197 and 0275: 29 matches, 0.01sec, #0
0219 and 0275: [12/25], H[5], 0.03sec
0214 and 0275: 23 matches, 0.01sec, #2
0220 and 0275: 26 matches, 0.01sec, #1
0215 and 0275: 20 matches, 0.01sec, #2
0216 and 0275: 24 matches, 0.00sec, #2
0217 and 0275: 26 matches, 0.00sec, #2
0220 and 0275: [13/26], H[5], 0.02sec
0197 and 0275: [14/29], H[5], 0.05sec
0221 and 0275: 24 matches, 0.01sec, #1
0222 and 0275: 26 matches, 0.01sec, #1
0198 and 0275: 34 matches, 0.01sec, #0
0222 and 0275: [14/26], H[6], 0.02sec
0217 and 0275: [11/26], H[4], 0.06sec
0223 and 0275: 27 matches, 0.01sec, #1
0198 and 0275: [15/34], H[4], 0.03sec
0218 and 0275: 32 matches, 0.01sec, #2
0223 and 0275: [13/27], H[0], 0.01sec
0229 and 0275: 29 matches, 0.01sec, #0
0224 and 0275: 30 matches, 0.01sec, #1
0224 and 0275: [17/30], H[5], 0.02sec
0229 and 0275: [15/29], H[7], 0.03sec
0218 and 0275: [15/32], H[8], 0.05sec
0225 and 0275: 29 matches, 0.01sec, #1
0239 and 0275: 44 matches, 0.01sec, #2
0225 and 0275: [18/29], H[6], 0.01sec
0230 and 0275: 15 matches, 0.02sec, #0
0239 and 0275: [28/44], H[14], 0.01sec
0226 and 0275: 30 matches, 0.01sec, #1
0231 and 0275: 29 matches, 0.02sec, #0
0226 and 0275: [16/30], H[7], 0.01sec
0240 and 0275: 55 matches, 0.01sec, #2
0227 and 0275: 25 matches, 0.00sec, #1
0240 and 0275: [37/55], H[16], 0.02sec
0231 and 0275: [14/29], H[6], 0.02sec
0241 and 0275: 54 matches, 0.01sec, #2
0227 and 0275: [12/25], H[7], 0.02sec
0241 and 0275: [39/54], H[15], 0.01sec
0228 and 0275: 21 matches, 0.00sec, #1
0232 and 0275: 30 matches, 0.01sec, #0
0249 and 0275: 86 matches, 0.01sec, #1
0242 and 0275: 56 matches, 0.01sec, #2
0249 and 0275: [52/86], H[34], 0.00sec
0232 and 0275: [18/30], H[6], 0.01sec
0250 and 0275: 109 matches, 0.01sec, #1
0242 and 0275: [34/56], H[14], 0.01sec
0250 and 0275: [66/109], H[47], 0.00sec
0243 and 0275: 57 matches, 0.01sec, #2
0233 and 0275: 28 matches, 0.02sec, #0
0243 and 0275: [39/57], H[16], 0.00sec
0251 and 0275: 109 matches, 0.02sec, #1
0251 and 0275: [70/109], H[50], 0.00sec
0244 and 0275: 58 matches, 0.01sec, #2
0252 and 0275: 122 matches, 0.01sec, #1
0233 and 0275: [15/28], H[7], 0.02sec
0244 and 0275: [36/58], H[19], 0.01sec
0252 and 0275: [78/122], H[62], 0.00sec
0245 and 0275: 57 matches, 0.01sec, #2
0245 and 0275: [41/57], H[20], 0.00sec
0234 and 0275: 31 matches, 0.02sec, #0
0253 and 0275: 132 matches, 0.01sec, #1
0253 and 0275: [89/132], H[58], 0.00sec
0246 and 0275: 62 matches, 0.01sec, #2
0246 and 0275: [45/62], H[31], 0.00sec
0254 and 0275: 139 matches, 0.01sec, #1
0234 and 0275: [16/31], H[5], 0.03sec
0254 and 0275: [96/139], H[71], 0.00sec
0247 and 0275: 62 matches, 0.01sec, #2
0247 and 0275: [38/62], H[23], 0.00sec
0235 and 0275: 27 matches, 0.02sec, #0
0255 and 0275: 143 matches, 0.01sec, #1
0255 and 0275: [111/143], H[83], 0.00sec
0235 and 0275: [16/27], H[7], 0.01sec
0248 and 0275: 72 matches, 0.01sec, #2
0248 and 0275: [47/72], H[24], 0.00sec
0256 and 0275: 157 matches, 0.01sec, #1
0256 and 0275: [115/157], H[90], 0.00sec
0236 and 0275: 34 matches, 0.02sec, #0
0259 and 0275: 148 matches, 0.01sec, #2
0259 and 0275: [117/148], H[96], 0.00sec
0257 and 0275: 176 matches, 0.01sec, #1
0236 and 0275: [20/34], H[7], 0.02sec
0257 and 0275: [127/176], H[103], 0.00sec
0260 and 0275: 162 matches, 0.01sec, #2
0260 and 0275: [132/162], H[79], 0.00sec
0237 and 0275: 42 matches, 0.02sec, #0
0258 and 0275: 179 matches, 0.01sec, #1
0258 and 0275: [131/179], H[83], 0.00sec
0237 and 0275: [26/42], H[7], 0.01sec
0261 and 0275: 160 matches, 0.01sec, #2
0261 and 0275: [123/160], H[71], 0.00sec
0269 and 0275: 213 matches, 0.01sec, #1
0269 and 0275: [191/213], H[135], 0.00sec
0238 and 0275: 38 matches, 0.02sec, #0
0262 and 0275: 163 matches, 0.02sec, #2
0270 and 0275: 247 matches, 0.01sec, #1
0238 and 0275: [23/38], H[10], 0.01sec
0262 and 0275: [135/163], H[94], 0.00sec
0270 and 0275: [228/247], H[130], 0.00sec
0004 and 0276: 6 matches, 0.01sec, #0
0263 and 0275: 174 matches, 0.01sec, #2
0271 and 0275: 251 matches, 0.01sec, #1
0005 and 0276: 7 matches, 0.01sec, #0
0263 and 0275: [125/174], H[89], 0.00sec
0271 and 0275: [240/251], H[136], 0.00sec
0006 and 0276: 9 matches, 0.01sec, #0
0264 and 0275: 181 matches, 0.01sec, #2
0272 and 0275: 255 matches, 0.01sec, #1
0007 and 0276: 8 matches, 0.01sec, #0
0264 and 0275: [144/181], H[113], 0.00sec
0272 and 0275: [239/255], H[191], 0.00sec
0008 and 0276: 8 matches, 0.01sec, #0
0265 and 0275: 179 matches, 0.01sec, #2
0273 and 0275: 301 matches, 0.01sec, #1
0009 and 0276: 4 matches, 0.01sec, #0
0265 and 0275: [145/179], H[91], 0.00sec
0273 and 0275: [287/301], H[135], 0.00sec
0010 and 0276: 6 matches, 0.01sec, #0
0266 and 0275: 183 matches, 0.01sec, #2
0266 and 0275: [146/183], H[93], 0.00sec
0011 and 0276: 7 matches, 0.01sec, #0
0274 and 0275: 293 matches, 0.01sec, #1
0267 and 0275: 201 matches, 0.01sec, #2
0274 and 0275: [282/293], H[183], 0.00sec
0012 and 0276: 8 matches, 0.01sec, #0
0267 and 0275: [172/201], H[97], 0.00sec
0000 and 0276: 5 matches, 0.00sec, #1
0013 and 0276: 10 matches, 0.01sec, #0
0268 and 0275: 208 matches, 0.01sec, #2
0001 and 0276: 10 matches, 0.00sec, #1
0268 and 0275: [180/208], H[96], 0.00sec
0014 and 0276: 5 matches, 0.01sec, #0
0002 and 0276: 8 matches, 0.00sec, #1
0024 and 0276: 7 matches, 0.00sec, #2
0003 and 0276: 4 matches, 0.00sec, #1
0015 and 0276: 6 matches, 0.01sec, #0
0025 and 0276: 4 matches, 0.01sec, #2
0034 and 0276: 6 matches, 0.01sec, #1
0026 and 0276: 5 matches, 0.00sec, #2
0016 and 0276: 9 matches, 0.01sec, #0
0035 and 0276: 6 matches, 0.00sec, #1
0027 and 0276: 9 matches, 0.00sec, #2
0036 and 0276: 7 matches, 0.00sec, #1
0017 and 0276: 6 matches, 0.01sec, #0
0028 and 0276: 11 matches, 0.00sec, #2
0037 and 0276: 10 matches, 0.01sec, #1
0029 and 0276: 10 matches, 0.00sec, #2
0018 and 0276: 11 matches, 0.01sec, #0
0038 and 0276: 8 matches, 0.01sec, #1
0030 and 0276: 8 matches, 0.01sec, #2
0039 and 0276: 8 matches, 0.01sec, #1
0019 and 0276: 8 matches, 0.02sec, #0
0031 and 0276: 7 matches, 0.01sec, #2
0040 and 0276: 10 matches, 0.01sec, #1
0020 and 0276: 6 matches, 0.01sec, #0
0032 and 0276: 10 matches, 0.01sec, #2
0041 and 0276: 10 matches, 0.01sec, #1
0033 and 0276: 11 matches, 0.01sec, #2
0021 and 0276: 5 matches, 0.02sec, #0
0042 and 0276: 10 matches, 0.01sec, #1
0044 and 0276: 8 matches, 0.01sec, #2
0043 and 0276: 9 matches, 0.01sec, #1
0022 and 0276: 7 matches, 0.02sec, #0
0045 and 0276: 7 matches, 0.01sec, #2
0054 and 0276: 7 matches, 0.01sec, #1
0023 and 0276: 7 matches, 0.01sec, #0
0046 and 0276: 11 matches, 0.01sec, #2
0055 and 0276: 4 matches, 0.01sec, #1
0064 and 0276: 9 matches, 0.01sec, #0
0047 and 0276: 9 matches, 0.01sec, #2
0056 and 0276: 6 matches, 0.01sec, #1
0048 and 0276: 7 matches, 0.01sec, #2
0065 and 0276: 7 matches, 0.01sec, #0
0057 and 0276: 6 matches, 0.01sec, #1
0049 and 0276: 7 matches, 0.01sec, #2
0058 and 0276: 7 matches, 0.01sec, #1
0066 and 0276: 9 matches, 0.01sec, #0
0050 and 0276: 8 matches, 0.01sec, #2
0059 and 0276: 4 matches, 0.01sec, #1
0051 and 0276: 4 matches, 0.01sec, #2
0067 and 0276: 7 matches, 0.01sec, #0
0060 and 0276: 3 matches, 0.01sec, #1
0052 and 0276: 7 matches, 0.01sec, #2
0061 and 0276: 7 matches, 0.07sec, #1
0068 and 0276: 4 matches, 0.08sec, #0
0053 and 0276: 5 matches, 0.07sec, #2
0062 and 0276: 9 matches, 0.01sec, #1
0074 and 0276: 7 matches, 0.01sec, #2
0069 and 0276: 5 matches, 0.01sec, #0
0063 and 0276: 10 matches, 0.01sec, #1
0075 and 0276: 10 matches, 0.01sec, #2
0084 and 0276: 7 matches, 0.01sec, #1
0070 and 0276: 5 matches, 0.01sec, #0
0076 and 0276: 6 matches, 0.01sec, #2
0085 and 0276: 7 matches, 0.01sec, #1
0071 and 0276: 8 matches, 0.01sec, #0
0077 and 0276: 8 matches, 0.01sec, #2
0086 and 0276: 5 matches, 0.01sec, #1
0078 and 0276: 8 matches, 0.00sec, #2
0072 and 0276: 7 matches, 0.01sec, #0
0087 and 0276: 7 matches, 0.01sec, #1
0079 and 0276: 7 matches, 0.01sec, #2
0088 and 0276: 2 matches, 0.00sec, #1
0073 and 0276: 7 matches, 0.01sec, #0
0080 and 0276: 7 matches, 0.01sec, #2
0089 and 0276: 7 matches, 0.01sec, #1
0081 and 0276: 4 matches, 0.00sec, #2
0094 and 0276: 9 matches, 0.01sec, #0
0090 and 0276: 7 matches, 0.00sec, #1
0082 and 0276: 5 matches, 0.00sec, #2
0091 and 0276: 5 matches, 0.00sec, #1
0095 and 0276: 7 matches, 0.01sec, #0
0083 and 0276: 9 matches, 0.00sec, #2
0092 and 0276: 8 matches, 0.01sec, #1
0104 and 0276: 8 matches, 0.00sec, #2
0096 and 0276: 6 matches, 0.01sec, #0
0093 and 0276: 6 matches, 0.00sec, #1
0105 and 0276: 14 matches, 0.00sec, #2
0114 and 0276: 10 matches, 0.00sec, #1
0097 and 0276: 5 matches, 0.01sec, #0
0106 and 0276: 13 matches, 0.01sec, #2
0115 and 0276: 8 matches, 0.01sec, #1
0107 and 0276: 7 matches, 0.00sec, #2
0098 and 0276: 9 matches, 0.01sec, #0
0116 and 0276: 7 matches, 0.01sec, #1
0108 and 0276: 8 matches, 0.01sec, #2
0099 and 0276: 9 matches, 0.01sec, #0
0117 and 0276: 10 matches, 0.01sec, #1
0109 and 0276: 14 matches, 0.01sec, #2
0118 and 0276: 12 matches, 0.01sec, #1
0100 and 0276: 11 matches, 0.01sec, #0
0110 and 0276: 15 matches, 0.01sec, #2
0119 and 0276: 12 matches, 0.01sec, #1
0101 and 0276: 11 matches, 0.01sec, #0
0111 and 0276: 10 matches, 0.01sec, #2
0120 and 0276: 12 matches, 0.01sec, #1
0102 and 0276: 9 matches, 0.01sec, #0
0112 and 0276: 12 matches, 0.01sec, #2
0121 and 0276: 12 matches, 0.01sec, #1
0113 and 0276: 8 matches, 0.01sec, #2
0103 and 0276: 15 matches, 0.01sec, #0
0122 and 0276: 9 matches, 0.01sec, #1
0124 and 0276: 5 matches, 0.01sec, #2
0123 and 0276: 11 matches, 0.01sec, #1
0134 and 0276: 4 matches, 0.01sec, #0
0125 and 0276: 12 matches, 0.01sec, #2
0144 and 0276: 6 matches, 0.01sec, #1
0126 and 0276: 9 matches, 0.01sec, #2
0135 and 0276: 11 matches, 0.01sec, #0
0145 and 0276: 9 matches, 0.01sec, #1
0127 and 0276: 9 matches, 0.01sec, #2
0146 and 0276: 8 matches, 0.01sec, #1
0136 and 0276: 11 matches, 0.02sec, #0
0128 and 0276: 7 matches, 0.01sec, #2
0147 and 0276: 3 matches, 0.01sec, #1
0129 and 0276: 6 matches, 0.01sec, #2
0137 and 0276: 11 matches, 0.01sec, #0
0148 and 0276: 6 matches, 0.01sec, #1
0130 and 0276: 11 matches, 0.01sec, #2
0149 and 0276: 6 matches, 0.01sec, #1
0138 and 0276: 9 matches, 0.01sec, #0
0131 and 0276: 18 matches, 0.01sec, #2
0150 and 0276: 12 matches, 0.01sec, #1
0132 and 0276: 12 matches, 0.00sec, #2
0139 and 0276: 19 matches, 0.01sec, #0
0151 and 0276: 9 matches, 0.01sec, #1
0133 and 0276: 14 matches, 0.01sec, #2
0152 and 0276: 9 matches, 0.00sec, #1
0140 and 0276: 11 matches, 0.01sec, #0
0154 and 0276: 14 matches, 0.00sec, #2
0153 and 0276: 11 matches, 0.01sec, #1
0155 and 0276: 13 matches, 0.00sec, #2
0141 and 0276: 10 matches, 0.01sec, #0
0164 and 0276: 9 matches, 0.00sec, #1
0156 and 0276: 6 matches, 0.01sec, #2
0165 and 0276: 12 matches, 0.00sec, #1
0142 and 0276: 6 matches, 0.01sec, #0
0157 and 0276: 12 matches, 0.01sec, #2
0166 and 0276: 14 matches, 0.01sec, #1
0158 and 0276: 14 matches, 0.01sec, #2
0143 and 0276: 6 matches, 0.01sec, #0
0167 and 0276: 9 matches, 0.01sec, #1
0159 and 0276: 13 matches, 0.01sec, #2
0168 and 0276: 8 matches, 0.01sec, #1
0174 and 0276: 14 matches, 0.01sec, #0
0160 and 0276: 13 matches, 0.01sec, #2
0169 and 0276: 13 matches, 0.01sec, #1
0161 and 0276: 7 matches, 0.01sec, #2
0175 and 0276: 15 matches, 0.02sec, #0
0170 and 0276: 14 matches, 0.01sec, #1
0162 and 0276: 16 matches, 0.01sec, #2
0171 and 0276: 14 matches, 0.01sec, #1
0176 and 0276: 13 matches, 0.02sec, #0
0163 and 0276: 5 matches, 0.01sec, #2
0172 and 0276: 12 matches, 0.01sec, #1
0184 and 0276: 27 matches, 0.01sec, #2
0177 and 0276: 15 matches, 0.01sec, #0
0173 and 0276: 11 matches, 0.01sec, #1
0194 and 0276: 25 matches, 0.00sec, #1
0178 and 0276: 6 matches, 0.01sec, #0
0179 and 0276: 12 matches, 0.01sec, #0
0194 and 0276: [15/25], H[5], 0.01sec
0195 and 0276: 30 matches, 0.01sec, #1
0180 and 0276: 12 matches, 0.01sec, #0
0184 and 0276: [12/27], H[6], 0.05sec
0181 and 0276: 14 matches, 0.01sec, #0
0185 and 0276: 23 matches, 0.01sec, #2
0195 and 0276: [14/30], H[6], 0.02sec
0186 and 0276: 17 matches, 0.00sec, #2
0182 and 0276: 12 matches, 0.01sec, #0
0196 and 0276: 34 matches, 0.01sec, #1
0187 and 0276: 18 matches, 0.01sec, #2
0183 and 0276: 19 matches, 0.01sec, #0
0188 and 0276: 24 matches, 0.01sec, #2
0196 and 0276: [20/34], H[7], 0.01sec
0189 and 0276: 25 matches, 0.00sec, #2
0204 and 0276: 27 matches, 0.01sec, #0
0197 and 0276: 32 matches, 0.01sec, #1
0204 and 0276: [21/27], H[11], 0.00sec
0205 and 0276: 35 matches, 0.01sec, #0
0189 and 0276: [11/25], H[6], 0.03sec
0197 and 0276: [16/32], H[5], 0.03sec
0190 and 0276: 26 matches, 0.01sec, #2
0205 and 0276: [21/35], H[5], 0.02sec
0198 and 0276: 36 matches, 0.01sec, #1
0206 and 0276: 29 matches, 0.01sec, #0
0190 and 0276: [13/26], H[5], 0.02sec
0198 and 0276: [22/36], H[4], 0.02sec
0206 and 0276: [20/29], H[9], 0.01sec
0191 and 0276: 29 matches, 0.01sec, #2
0199 and 0276: 32 matches, 0.01sec, #1
0207 and 0276: 33 matches, 0.01sec, #0
0191 and 0276: [14/29], H[8], 0.02sec
0192 and 0276: 31 matches, 0.01sec, #2
0199 and 0276: [18/32], H[5], 0.03sec
0207 and 0276: [19/33], H[5], 0.03sec
0200 and 0276: 32 matches, 0.01sec, #1
0208 and 0276: 30 matches, 0.01sec, #0
0192 and 0276: [16/31], H[7], 0.03sec
0193 and 0276: 31 matches, 0.00sec, #2
0200 and 0276: [19/32], H[6], 0.02sec
0201 and 0276: 40 matches, 0.01sec, #1
0208 and 0276: [16/30], H[4], 0.02sec
0209 and 0276: 31 matches, 0.01sec, #0
0193 and 0276: [17/31], H[5], 0.03sec
0201 and 0276: [25/40], H[7], 0.02sec
0214 and 0276: 23 matches, 0.01sec, #2
0215 and 0276: 27 matches, 0.01sec, #2
0202 and 0276: 34 matches, 0.01sec, #1
0209 and 0276: [16/31], H[7], 0.04sec
0202 and 0276: [21/34], H[8], 0.02sec
0215 and 0276: [12/27], H[5], 0.03sec
0203 and 0276: 37 matches, 0.01sec, #1
0210 and 0276: 26 matches, 0.01sec, #0
0216 and 0276: 27 matches, 0.00sec, #2
0203 and 0276: [21/37], H[7], 0.03sec
0210 and 0276: [16/26], H[6], 0.03sec
0224 and 0276: 32 matches, 0.01sec, #1
0216 and 0276: [13/27], H[4], 0.02sec
0211 and 0276: 25 matches, 0.01sec, #0
0217 and 0276: 28 matches, 0.01sec, #2
0211 and 0276: [14/25], H[0], 0.01sec
0224 and 0276: [16/32], H[4], 0.03sec
0225 and 0276: 34 matches, 0.01sec, #1
0212 and 0276: 25 matches, 0.01sec, #0
0217 and 0276: [15/28], H[5], 0.04sec
0218 and 0276: 26 matches, 0.01sec, #2
0225 and 0276: [18/34], H[8], 0.03sec
0212 and 0276: [13/25], H[4], 0.03sec
0226 and 0276: 30 matches, 0.01sec, #1
0218 and 0276: [13/26], H[5], 0.01sec
0226 and 0276: [16/30], H[9], 0.01sec
0213 and 0276: 30 matches, 0.01sec, #0
0219 and 0276: 25 matches, 0.01sec, #2
0227 and 0276: 22 matches, 0.01sec, #1
0213 and 0276: [19/30], H[5], 0.01sec
0228 and 0276: 27 matches, 0.00sec, #1
0234 and 0276: 28 matches, 0.01sec, #0
0228 and 0276: [16/27], H[5], 0.02sec
0229 and 0276: 25 matches, 0.01sec, #1
0234 and 0276: [14/28], H[6], 0.02sec
0219 and 0276: [12/25], H[5], 0.05sec
0220 and 0276: 29 matches, 0.01sec, #2
0229 and 0276: [16/25], H[5], 0.01sec
0235 and 0276: 35 matches, 0.01sec, #0
0230 and 0276: 24 matches, 0.00sec, #1
0231 and 0276: 22 matches, 0.00sec, #1
0232 and 0276: 27 matches, 0.00sec, #1
0235 and 0276: [21/35], H[9], 0.02sec
0220 and 0276: [13/29], H[6], 0.03sec
0221 and 0276: 29 matches, 0.00sec, #2
0232 and 0276: [14/27], H[7], 0.02sec
0236 and 0276: 36 matches, 0.01sec, #0
0233 and 0276: 37 matches, 0.01sec, #1
0236 and 0276: [20/36], H[10], 0.01sec
0221 and 0276: [13/29], H[7], 0.03sec
0233 and 0276: [21/37], H[6], 0.02sec
0237 and 0276: 41 matches, 0.01sec, #0
0222 and 0276: 24 matches, 0.01sec, #2
0237 and 0276: [27/41], H[12], 0.01sec
0223 and 0276: 33 matches, 0.01sec, #2
0244 and 0276: 55 matches, 0.01sec, #1
0238 and 0276: 40 matches, 0.01sec, #0
0244 and 0276: [33/55], H[9], 0.01sec
0223 and 0276: [17/33], H[5], 0.02sec
0245 and 0276: 51 matches, 0.01sec, #1
0238 and 0276: [26/40], H[11], 0.01sec
0245 and 0276: [34/51], H[21], 0.00sec
0254 and 0276: 141 matches, 0.01sec, #2
0254 and 0276: [100/141], H[76], 0.00sec
0246 and 0276: 62 matches, 0.01sec, #1
0239 and 0276: 41 matches, 0.01sec, #0
0246 and 0276: [38/62], H[24], 0.00sec
0255 and 0276: 146 matches, 0.01sec, #2
0239 and 0276: [26/41], H[12], 0.01sec
0255 and 0276: [107/146], H[69], 0.00sec
0247 and 0276: 68 matches, 0.01sec, #1
0247 and 0276: [46/68], H[26], 0.01sec
0240 and 0276: 47 matches, 0.01sec, #0
0256 and 0276: 171 matches, 0.01sec, #2
0256 and 0276: [131/171], H[88], 0.00sec
0240 and 0276: [30/47], H[11], 0.01sec
0248 and 0276: 76 matches, 0.00sec, #1
0257 and 0276: 179 matches, 0.00sec, #2
0248 and 0276: [52/76], H[31], 0.00sec
0257 and 0276: [125/179], H[92], 0.00sec
0249 and 0276: 87 matches, 0.00sec, #1
0241 and 0276: 54 matches, 0.01sec, #0
0249 and 0276: [53/87], H[38], 0.01sec
0258 and 0276: 182 matches, 0.01sec, #2
0241 and 0276: [37/54], H[13], 0.01sec
0258 and 0276: [131/182], H[80], 0.00sec
0250 and 0276: 100 matches, 0.01sec, #1
0250 and 0276: [59/100], H[39], 0.00sec
0259 and 0276: 151 matches, 0.01sec, #2
0242 and 0276: 53 matches, 0.01sec, #0
0259 and 0276: [122/151], H[61], 0.00sec
0251 and 0276: 115 matches, 0.01sec, #1
0242 and 0276: [35/53], H[15], 0.01sec
0260 and 0276: 174 matches, 0.00sec, #2
0251 and 0276: [68/115], H[38], 0.01sec
0260 and 0276: [134/174], H[94], 0.00sec
0252 and 0276: 129 matches, 0.01sec, #1
0252 and 0276: [86/129], H[62], 0.00sec
0243 and 0276: 58 matches, 0.02sec, #0
0261 and 0276: 169 matches, 0.01sec, #2
0253 and 0276: 135 matches, 0.01sec, #1
0261 and 0276: [128/169], H[85], 0.00sec
0243 and 0276: [37/58], H[14], 0.01sec
0253 and 0276: [89/135], H[59], 0.00sec
0262 and 0276: 170 matches, 0.01sec, #2
0262 and 0276: [140/170], H[105], 0.00sec
0274 and 0276: 280 matches, 0.01sec, #1
0264 and 0276: 163 matches, 0.02sec, #0
0274 and 0276: [262/280], H[143], 0.00sec
0263 and 0276: 165 matches, 0.01sec, #2
0264 and 0276: [131/163], H[87], 0.00sec
0263 and 0276: [129/165], H[83], 0.00sec
0275 and 0276: 310 matches, 0.01sec, #1
0275 and 0276: [304/310], H[277], 0.00sec
0008 and 0277: 12 matches, 0.00sec, #2
0265 and 0276: 177 matches, 0.01sec, #0
